#class tools::wcsv::ntuple
#title Truth information
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
#column double Momentum
#column int ParticleCode
148,-2.89224,0.402263,0.000338642,2
148,0.919235,2.79555,44.9223,0
149,2.29038,3.05319,45.483,0
149,-2.81223,3.02455,0.0170912,2
149,-0.85075,0.0883891,45.4999,0
150,-2.84989,2.4295,43.067,0
150,-2.83571,2.40688,2.43335,2
150,0.292482,0.7133,45.4997,0
151,-2.67345,2.37874,5.46474,2
151,-2.65044,2.3842,0.0120508,2
151,-2.66083,2.36776,0.0122049,2
151,-2.67634,2.37879,0.167561,2
151,0.465181,0.763086,45.4993,0
151,0.440468,0.771142,0.000705967,2
151,-2.67683,2.37847,39.8434,0
152,-1.24697,1.55867,0.14105,2
152,-1.76998,1.93737,7.96273e-05,2
152,1.88707,1.58679,45.5,0
152,2.18275,1.05184,3.15014e-05,2
152,-1.25455,1.55479,45.3589,0
153,-2.66494,0.686734,0.388121,2
153,0.579194,2.64358,0.469103,2
153,0.597703,2.67739,45.0258,0
153,0.44982,2.52809,1.1494e-05,2
153,-2.54262,0.462694,45.117,0
154,-2.35146,1.03967,45.5,0
154,0.790136,2.10193,45.5,0
155,2.92643,0.869211,45.4838,0
155,-2.96708,0.567998,0.0167904,2
155,-0.215061,2.2725,45.4994,0
156,2.62728,2.68536,45.3633,0
156,2.38633,2.52487,0.138082,2
156,-0.515267,0.456672,45.4986,0
157,-1.98658,2.89599,0.0968497,2
157,2.06419,1.9257,0.00158742,2
157,1.56285,0.863585,0.000585174,2
157,2.38486,0.884792,2.71052e-05,2
157,-1.43107,2.77517,45.4033,0
157,-1.39833,2.8278,3.87441e-05,2
157,1.70973,0.366055,45.4977,0
158,-2.22015,1.99615,1.85141,2
158,-2.23801,1.96073,43.6466,0
158,-2.23428,1.96255,0.00269407,2
158,0.904301,1.17942,45.4993,0
159,-2.2126,2.26751,45.4996,0
159,-2.77385,1.29277,0.000578684,2
159,0.928986,0.874092,45.4998,0
160,0.440012,2.00724,45.5,0
160,-2.70158,1.13435,45.5,0
161,-1.01106,1.07468,45.5,0
161,2.13054,2.06691,45.5,0
162,-0.00442225,1.76471,45.4611,0
